TEAM NAMES,Series Number,Filename,Name,Description,Gender,attributes,UUID,Hash
TEAM AXE,386,anansi-the-trickster,anansi the trickster,Anansi is a trickster god of stories of the Ghana people.,Male,hair: none; eyes: sleepy; teeth: none; clothing: black danshiki with patterns; accessories: facemask; expression: none; strength: illusions; weakness: mirrors;,784f0f6b-4273-4a31-88d7-2455b96c9011,70797293faaf8b88c4673107cce6c053ccb670780d4b323c1c482f3f3a3110c1
TEAM AXE,387,nyame-all-powerful,nyame all powerful,Nyame is the omnipotent god of the Ghana region.,Male,hair:bald; eyes:black; teeth: none; expression: serious; clothing: yellow patterned danshiki with black lining; accessories: facemask; expression: none; strength: heatblast; weakness: cattles;,f3af0bbd-0724-4696-89ff-ed67f63e6b4f,1d3a777d9dc08d8ecca3cf8a8d450ace32e9be0f4f9c5deaf305b64be574f816
TEAM AXE,388,obatala-the-boss,obatala the boss,Obatala is the lord of all gods in the Yoruba land.,Male,hair: none; eyes: pitch black; teeth: none; clothing: yellowish blue native; accessories: none; expression: mysterious; strength: oro ase; weakness: none;,c447c120-830e-4543-9cb3-5917ba36bce8,c5809034235925f31a3acfb73562bbb5d3b1fbf1419654689b6812c3d25c6f64
TEAM AXE,389,erinle-the-hunter,erinle the hunter,Erinle is a powerful hunter of the Yoruba land.,Male,hair: black; eyes: none; teeth: none; clothing: print kente; accessory: gold glasses; beret; expression: none; strength: none; weakness: none;,dacbbb38-087d-4248-8085-13b619da0ef9,90de0ae6bfdd4b1f350882af3de9ba02902d78506f79862169a6cedf879e3801
TEAM AXE,390,ogun-iron-bender,ogun iron bender,Ogun is the Yoruba God of iron and metal work.,Male,hair: shiny bald; eyes: none; teeth: none; clothing: whitish blue ankara; accessories: none; expression: amused; strength: ironclaw; weakness: wood;,94c607b3-791e-40df-bd93-50926f094143,b0f613593a73453936ea81bb19c5855b3c25de762a57648794a087de8424ceba
TEAM AXE,391,abosom-the-wise,abosom the wise,Abosom is the goddess of wisdom and knowledge of the Ghana people.,Female,hair: fuzzy brown; eyes: none; teeth: none; clothing: patterned danshiki;  accessories: glasses and pipe; expression: baddie; strength: all knowing; weakness: ignorance;,b3427836-627b-41e4-a2d0-c29473448343,56c9244a4b01e91df8a9dea789496ebf2b4305f8e6db126b4aecd1ca43b0dc98
TEAM AXE,392,oya-the-violent,oya the violent,Oya is the goddess of violent storms and winds of the Yoruba people.,Female,hair: purple braids; eyes: none; teeth: none; clothing: darkish blue buba; accessories: glasses; expression: bitchy; strength: seduction; weakness: dirt;,22aaebe4-4659-44de-ab3d-c4dae11fe9f5,bc3b433c1b25b7dde96028ad9c5863a6b81b7ec0f3fd29c980b9512c792ad2bf
TEAM AXE,393,agbala-the-stylish,agbala the stylish,Agbala is the stylish goddess of the future for the Igbo region.,Female,hair: black knob; eyes: none; teeth: none; clothing: patterned kente; accessories: berret and glasses and gum; expression: unbothered; stength: foresight; weakness: wine;,ca720bf9-5e47-4421-b38f-bc62162ae99e,b95ef3e316143fc889431a1cb5e1f858764c85a65305fc77d7713792391a3427
TEAM AXE,394,njoku-ji-the-farmer,njoku ji the farmer,Njoku-ji is the goddess of new yam of the Igbo people.,Female,hair: light brown cornrows; eyes: none; teeth: none; clothing: patterned isiagu;  accessories: glasses; expression: blank; strength: none; weakness: none;,3b795bad-91b4-4d0e-8ed8-bccbb226fc55,e7e07d736afed912e81a01491e129004ea184e19f64744014551fa442c93fda5
TEAM AXE,395,akonadi-the-just,akonadi the just,Akonadi is the goddess of justice and prophesies of the Ghana people.,Female,hair: brown wavy; eyes: none; teeth: vampiric; clothing: yellow patterned kento; accessories: glasses; strength: scale of justice; weakness: anansi;,2aebd094-3be5-4773-a7a0-361f6332a7d4,2f131ce5b44daa28cf0db71f72021f6f1284ddd1726ad07bd18aeb01a7729275
TEAM AXE,396,onyame-the-beautiful,onyame the beautiful,Onyame is the goddess of the moon of the ghana region.,Female,hair: wavy brown curls; eyes: aquamarine; teeth: none; clothing: drum patterned danshiki; accessories: earrings; expression: none; strength: moonbeam; weakness: erinle;,fb148f97-d309-45a4-b902-4e066ca13f96,e8136a2d794763861fc884ea9720cd7eab28e928a62a8061eccafc0e5d51609d
TEAM AXE,397,ibeji-the-balancer,ibeji the balancer,Ibeji is the goddess of balance and twin of the Yoruba people.,Female,hair: purple bun; eyes: midnight black; teeth: vampiric; clothing: purpulish black buba; accessories: berret; expression: scary; strength: hammer of justice; weakness: oya;,7b210c03-5446-462d-980e-c73dbbc1e386,981e54a0643e18f052c3bad8c1abbcaf427c0efd1134c5b7e8454e27c24f5e67
TEAM AXE,398,asase-ya-the-loving,asase ya the loving,Asase-ya is the goddess of fertility and love of the Ghanaian people.,Female,hair: brown curly bun; eyes: deep brown; teeth: none; clothing: multicoloured kento; accessories: pipe; expression: amused; strength: lovefist; weakness: easily deceived;,80b51092-3fbc-4d0c-8518-fc461ccb6c80,c49bab26a07b9b2d42381f3513bc54795e9fedd2c67164d62ad091f02863157d
TEAM AXE,399,yemoja-the-cool,yemoja the cool,Yemoja is the stylish yoruba goddess of the rivers.,Female,hair: orange pigtail; eyes: dark brown; teeth: none; clothing: black patterned kento; accessories: hair clip; expression: dismayed; strength: none; weakness: none;,1693b44d-96cf-4c2d-89be-9f4219c28447,2cacca6900634a87e3091a6bc5b6039310701fb249fc9d856803f56ccc4c11a9
TEAM AXE,400,yemaya-the-slow,yemaya the slow,Yemaya is the Ghana goddess of rivers and waters.,Female,hair: orange afro; eyes: brown; teeth: none; clothing: yellow patterned kento; accessories: none; expression: hopeful; strength: none; weakness: none;,9609d0f4-d9d3-4cff-aa06-a9c459fefa39,2c5f14709c02e1e83e9992aa18b16671797fd4f67c5111b18b740cd6abf26b87
TEAM BOOT,401,smirky-becky,smirky becky,Becky ends every statement she makes with a smirk.,Female,hair: black low cut; eyes: brown; teeth: none; clothing: animal print dress; accessories: ankara beret; expression: smirking; strength: curiosity; weakness: short sighted;,87bcc41f-eb3e-4ba2-9645-223c949a9b50,a9e764ee6ed5131c445c93b8329d2e83fc64d117256b2d0ea28e301b74528923
TEAM BOOT,402,ankara-scarlett,ankara scarlett,Scarlett is a tailor at yaba market and she loves what she does.,Female,hair: orange bun; eyes: closed; teeth: none; clothing: ankara mixed with black material dress; accessories: none; expression: unethusiastic; strength: fashion; weakness: timidity;,66d0149f-5f2a-4ded-8e6b-9bd7d7631c39,a0f24afc2bedaf069911f443912f3a3e4ee9ce94695bc0c4e2917cc79e1b64bc
TEAM BOOT,403,sea-rastafaria,sea rastafaria,Ronke is the ghetto goddess that nobody wants to mess with; stay clear.,Female,hair: purple dreadlocks; eyes: closed; teeth: none; clothing: blue one hand dress; accessories: none; expression: unfazed; strength: intellect; weakness: impatient;,d1556c97-9075-49fc-8bde-1826bfc2dbe1,3e76035fcf0a39d90dcec49745404849d0a54407e31c33fc6d7daeb6e0608752
TEAM BOOT,404,pretty-betty,pretty betty,Betty is very proud of her beauty and does not hesitate to flaunt it.,Female,hair: orange bob; eyes: closed; teeth: none; clothing: orange one hand ankara print; accessories: none; expression: stoic; strength: beauty; weakness: pride;,6a4f5b7c-914d-42c5-8e5f-d1c34ca48886,33e0aebf2b512aef333e75b17fd4f9b913ace2236281673cf24eeddd5e8dd4b4
TEAM BOOT,405,lola-medusa,lola medusa,Lola is the head maketer at her firm and she is the best at negotiating.,Female,hair: long red braids; eyes: closed; teeth: none; clothing: geometric ankara print; accessories: none; expression: unfazed; strength: conviction; weakness: narcissism;,32ec57f7-8272-4671-ad2d-db3dff99fe9f,8f9d23d487212653728ac5aa44e1428538278f83a58427a28eeda799ac169136
TEAM BOOT,406,bukola-nosend,bukola nosend,Bukola is friends with many but always get moody.,Female,hair: brunette bob; eyes: brown; teeth: none; clothing: blue and yellow ankara print dress; accessories: none; expression: moody; strength: ideation; weakness: procrastination;,59d19b13-09e2-412e-a669-df020e03ae10,59c4c049f1d811c392eab918aa60618051c8351cef43dc99e0830ea18983ef09
TEAM BOOT,407,burna-morgan,burna morgan,Morgan paints the town red with her red hair.,Female,hair: two brunette buns; eyes: brown; teeth: none; clothing: ankara  dungarees; accessories: tobacco pipe; expression: none; strength: fighting; weakness: bossy;,d08af477-de20-4780-8449-46b87840b9fa,22f2dd2e3514c705619203c416632a27a4d1248c631a57b7996424a0331472ac
TEAM BOOT,408,afro-star,afro star,Bimbo is an afro star with great affluence.,Female,hair: orange afro; eyes: brown; teeth: none; clothing: ghana kente dress; accessories: none; expression: inspired; strength: money; weakness: aggresive;,40743b16-ae12-4b4a-989c-e5fbf1e2e0ca,4c7c5d6d4de0f1f9c905296ad08a450d0d8bca3813f0096a0637605d0e44da92
TEAM BOOT,409,fiesty-sandra,fiesty sandra,Sandra is a social animal; correct owambe ambassador.,Female,hair: brown bun; eyes: brown; teeth: none; clothing: yellow ankara dress; accessories: purple bubblegum; expression: none; strength: relating with people; weakness: short attention span;,d875aa6c-3e4a-4450-b09c-e9f1cdcc3947,bcdb06a6a2a127527690272434ff3acbb576c50e0473158e1ba68f5dc3f4e07a
TEAM BOOT,410,sister-nkechi-sabi,sister nkechi sabi,Nkechi is the true definition of amebo; always in peoples business.,Female,hair: black low cut; eyes: brown; teeth: none; clothing: yellow patterned ankara dress; accessories: ankara beret; expression: none; strength: amebo; weakness: keeping quiet;,a728a380-1d33-4080-841d-80b041474d8f,429df53e78484087dcc36348b06756c37603dbe1b2c4d11721ea1401a7c50621
TEAM BOOT,411,unfriendly-gina,unfriendly gina,Gina is an angry one; she has no friends but has a lot of money.,Female,hair: orange bun; eyes: brown; teeth: none; clothing: animal print dress; accessories: none; expression: stoic; strength: anger; weakness: peace;,dd30a327-8a74-40a5-8207-19a790508ccc,416f35068b912e16b39ef22b64eae2660b1ac95845172bba2701b7df206cd0ed
TEAM BOOT,412,dada-ganster,dada ganster,Zoe got her nickname dada gangster because of her beautiful dreadlocks; she is a sweet one and is ever ready to help others.,Female,hair: purple dreadlock; eyes: brown; teeth: vampiric; clothing: ankara mixed with black material dress; accessories: none; expression: annoyed; strength: finding trouble; weakness: impulsive;,e1a43f65-aad2-4385-ac5e-bc159c6e0f2a,1c36a526026223345f81613ddc4c8e25ff5cf25f60f457c9db1f013863091e56
TEAM BOOT,413,idoncare-linda,idoncare linda,Linda is a carefree woman that pays little attention to whatever is happening round her.,Female,hair: orange bob; eyes: brown; teeth: none; clothing: blue one hand dress; accessories: none; expression: mischievous; strength: instigating arguments; weakness: needs to be right;,ed04b47c-ae98-4db2-b71b-04d7bb976d45,d37083925589ed396fd26adf1a504342838313c8784c125af1ff5e0a42c99951
TEAM BOOT,414,doubting-vivian,doubting vivian,Vivian just like the thomas in the bible; she doubts all.,Female,hair: long red braid; eyes: brown; teeth: none; clothing: red ankara one hand dress; accessories: none; expression: pissed; strength: logic; weakness: trust issues;,a0282797-44ef-4bfb-a701-e4ed5e727d63,66d580735ccf60509695e16ee3e022f7ea1b8a48ffa52847ae818acd3c0e50ed
TEAM BOOT,415,simbi-side-eyed,simbi side eyed,Simbi is reserved but doesn't allow anyone intimidate her.,Female,hair: two orange buns; eyes: brown; teeth: none; clothing: geometric ankara dress; accessories: none; expression: annoyed; strength: communication; weakness: stubborn;,1f99104c-e98b-4c9a-9891-00a481e86008,79a806d06a914a7ba2543390af3775bd5cca01dc62f67d312b11a98b5300b52e
TEAM BOOT,416,bambi-tekno,bambi tekno,Bambi is the dancer of the team; anytime she hears a beat shes on her feet.,Female,hair: brown low buns; eyes: none; teeth: none; clothing: brown ankara dress;  accessories: yellow sunglasses; expression: cool; strength: dancing; weakness: procrastination;,95ff5e2c-1ff2-4d58-890b-de0f39f9d8ce,c40eb73082700a2f6c24f240db01e73c454bbeac434bd193eedef6a0c6e7e933
TEAM BOOT,417,saka-portable,saka portable,Saka is forever convinced that his toothless smile is the icing on his cake.,Male,hair: none; eyes: none; teeth: none; clothing: black and blue shirt; accessories: purple cap and yellow sunglasses; expression: none; strength: confidence; weakness: stubborn;,bd98f74f-e42e-494e-8298-3183555ca666,2e1998ca22e3cda4f04b22fde7f6333b9e70f4b6759ac166096ca6bd4bbac0c2
TEAM BOOT,418,king-of-boys,king of boys,Busayo has her way of convincing people to do things her way.,Female,hair: black buns; eyes: none; teeth: none; clothing: one hand patterned ankara dress; accessories: tobacco pipe and yellow sunglasses; expression: none; strength: confidence  weakness: always inconsiderate;,a650e79c-f964-4eb1-aa89-f9c1dbdede76,9efc898b6b066c75cdf2094477f980ce979794a7cc8317feeaff1bbe054d16b2
TEAM BOOT,419,funky-alte-pop,funky alte pop,Funke is always the life of every party; strong gen z advocate.,Female,hair: two red buns; eyes: none; teeth: none; clothing: one hand patterned ankara dress; accessories: yellow sun shades; expression: cool; strength: music; weakess: selfish;,b6753a8b-6127-4e97-812b-99e465791ba3,66d9d68d1a5dcb282c0d4a8d0786c8e7dbde92e7c44e55c966ed77a8804ac140
TEAM BOOT,420,madame-ngozi,madame ngozi,Ngozi make heads turn with her beautiful collection of materials from all over Africa.,Female,hair: red afro; eyes: none; teeth: none; clothing: ghana kente dress; accessories: yellow sunglasses; expression: pissed; strength: money; weakness: pride;,7ecdbb1d-9a89-4136-b240-499051836979,5701a19b51feac698799c011473197ec4c5e4b4bd4d5ec0ff299ca699e7d7f7c
